"","Trawl_id","specimen_id","species_code","length_mm","sex","weight_g","age","maturity","gonad_g","specimen_subsample_method","specimen_sample_type","age_determination_method","scientific_name","common_name","id_rank","worms","itis","temp","salinity","o2","phyto","npp"
"58980",1077996,342,10110,180,1,42,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"58981",1077996,343,10110,220,1,80,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"58982",1077996,344,10110,200,1,58,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"58983",1078179,345,30020,370,2,672,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"58984",1077801,392,30020,260,1,200,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"58985",1077801,393,30020,190,1,72,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"58986",1077802,159,20510,510,1,1136,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58987",1077802,169,20510,530,2,1498,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58988",1077802,178,20510,510,2,1300,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58989",1077804,188,20510,510,1,1196,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58990",1077805,195,20510,570,1,2094,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58991",1077805,204,20510,580,1,1930,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58992",1077805,214,20510,570,2,1850,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58993",1077806,236,20510,510,1,1328,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58994",1078182,1286,10110,230,1,92,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"58995",1078182,1297,10110,590,2,1778,12,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"58996",1078107,1240,10110,490,1,1080,11,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"58997",1078107,1250,10110,750,2,3830,14,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"58998",1078111,315,20510,570,1,1738,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"58999",1078111,324,20510,550,2,1668,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59000",1078111,334,20510,590,2,2028,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59001",1078137,532,20510,340,2,322,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59002",1078173,1308,10110,340,2,386,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59003",1078173,1317,10110,290,1,194,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59004",1078100,297,20510,550,1,1516,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59005",1078160,1158,10110,180,2,54,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59006",1078167,392,10110,240,1,106,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59007",1078155,467,10110,260,2,130,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59008",1078010,471,10110,670,2,2812,13,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59009",1078010,325,30020,260,1,192,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59010",1078014,559,10110,200,2,168,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59011",1078016,574,10110,140,1,26,1,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59012",1078167,408,10110,400,1,548,7,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59013",1078167,425,10110,580,2,1612,15,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59014",1078167,442,10110,240,2,104,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59015",1078155,78,20510,630,2,2270,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59016",1078019,587,10110,700,2,3338,11,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59017",1078012,490,10110,410,1,636,6,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59018",1078013,533,10110,740,2,3182,16,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59019",1078013,552,10110,560,2,1538,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59020",1078154,281,30020,160,1,42,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59021",1078012,510,10110,340,2,336,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59022",1078011,92,20510,600,2,2112,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59023",1078017,576,10110,270,1,158,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59024",1078119,518,20510,820,2,5974,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59025",1078139,544,20510,530,1,1486,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59026",1078139,545,20510,580,2,1910,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59027",1078161,515,20510,770,2,3910,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59028",1078119,1351,10110,720,2,3792,16,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59029",1078119,1352,10110,760,2,4450,19,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59030",1078119,1353,10110,180,1,42,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59031",1078119,1354,10110,130,2,14,1,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59032",1078119,469,30020,160,1,44,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59033",1078161,495,20510,680,1,2836,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59034",1078161,496,20510,620,1,2252,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59035",1078161,497,20510,670,1,2756,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59036",1078161,498,20510,690,1,3162,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59037",1078161,499,20510,560,1,1738,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59038",1078161,500,20510,690,1,2836,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59039",1078161,501,20510,710,1,3150,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59040",1078161,503,20510,700,1,3200,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59041",1078161,504,20510,700,1,3262,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59042",1078161,505,20510,680,1,2866,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59043",1078161,506,20510,650,1,2628,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59044",1078161,507,20510,680,1,3076,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59045",1078161,508,20510,670,1,2718,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59046",1078161,509,20510,620,1,2448,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59047",1078161,510,20510,490,2,1130,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59048",1078161,513,20510,600,2,2236,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59049",1078161,514,20510,730,2,3702,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59050",1078044,763,10110,210,1,76,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59051",1078044,764,10110,390,2,532,4,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59052",1078044,765,10110,380,2,504,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59053",1078044,766,10110,440,2,782,7,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59054",1078044,767,10110,520,2,1332,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59055",1078044,769,10110,250,2,134,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59056",1078044,770,10110,190,2,54,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59057",1078045,771,10110,560,2,1458,14,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59058",1078045,772,10110,210,2,64,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59059",1078045,773,10110,230,2,86,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59060",1078045,774,10110,240,2,104,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59061",1078045,775,10110,260,2,132,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59062",1078045,776,10110,130,2,10,1,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59063",1078045,777,10110,230,1,96,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59064",1078045,778,10110,220,1,78,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59065",1078045,779,10110,270,1,144,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59066",1078045,780,10110,250,1,116,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59067",1078045,781,10110,190,1,58,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59068",1077815,362,20510,590,2,2058,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59069",1077899,285,20510,500,2,1276,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59070",1077899,292,20510,530,1,1428,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59071",1077899,298,20510,660,1,2474,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59072",1077899,304,20510,640,1,2646,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59073",1077980,206,10110,740,2,3414,15,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59074",1077932,36,30020,300,1,320,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59075",1077932,37,30020,260,1,180,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59076",1078010,343,30020,180,1,58,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59077",1078011,472,10110,620,2,2366,15,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59078",1077993,291,10110,490,1,1022,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59079",1077993,293,10110,530,2,1596,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59080",1077993,294,10110,600,2,1740,13,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59081",1077993,295,10110,590,2,1742,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59082",1077993,287,30020,140,3,24,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59083",1077993,289,30020,90,3,6,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59084",1077993,290,30020,110,3,10,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59085",1077993,291,30020,150,3,34,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59086",1077993,292,30020,380,2,720,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59087",1077993,293,30020,230,2,152,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59088",1077993,294,30020,350,1,586,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59089",1077993,296,30020,240,1,156,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59090",1077993,297,30020,390,1,672,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59091",1077993,298,30020,330,1,456,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59092",1077993,299,30020,220,1,112,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59093",1077993,300,30020,170,1,46,NA,NA,NA,2,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,NA,NA,NA,NA,NA
"59094",1078020,588,10110,790,2,5120,17,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59095",1077786,444,20510,560,1,1734,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59096",1077786,445,20510,640,1,2580,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59097",1077786,446,20510,590,1,2114,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59098",1077786,447,20510,470,1,942,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59099",1077789,448,20510,640,1,3188,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59100",1077789,449,20510,670,1,2912,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59101",1077789,450,20510,690,1,3470,NA,NA,NA,1,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,NA,NA,NA,NA,NA
"59102",1077929,37,10110,370,1,494,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59103",1077929,38,10110,340,2,402,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59104",1077929,39,10110,190,2,56,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59105",1077929,40,10110,230,2,102,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59106",1077929,42,10110,470,2,1076,7,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59107",1077929,43,10110,640,2,2152,12,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59108",1077929,44,10110,400,2,734,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59109",1077929,45,10110,540,2,1608,12,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59110",1077929,46,10110,610,2,1878,12,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59111",1077929,47,10110,480,2,1182,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59112",1077931,50,10110,410,1,590,NA,NA,NA,2,1,NA,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59113",1077931,51,10110,310,1,248,4,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59114",1077931,53,10110,330,1,276,6,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59115",1077931,54,10110,170,1,40,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59116",1077931,55,10110,490,1,920,NA,NA,NA,2,1,NA,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59117",1077931,56,10110,460,1,760,12,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59118",1077931,57,10110,450,1,836,6,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59119",1077931,59,10110,290,1,210,4,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59120",1077931,60,10110,420,2,728,8,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59121",1077931,61,10110,320,2,282,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59122",1077931,62,10110,510,2,1190,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59123",1077931,63,10110,350,2,358,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59124",1077931,64,10110,360,2,412,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59125",1077931,65,10110,520,2,1296,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59126",1077931,66,10110,250,2,136,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59127",1077931,68,10110,500,2,1290,11,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59128",1077931,69,10110,350,2,386,6,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59129",1078167,394,10110,410,1,652,6,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59130",1078167,395,10110,330,1,294,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59131",1078167,396,10110,450,1,786,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59132",1078167,397,10110,440,1,762,8,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59133",1078167,398,10110,470,1,886,7,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59134",1078167,399,10110,210,1,68,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59135",1078167,400,10110,340,1,352,4,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59136",1078167,402,10110,260,1,146,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59137",1078167,403,10110,230,1,90,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59138",1078167,404,10110,310,1,240,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59139",1078167,405,10110,420,1,632,7,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59140",1078167,406,10110,480,1,880,12,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59141",1078167,407,10110,500,1,992,10,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59142",1078167,409,10110,380,1,520,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59143",1078167,410,10110,290,1,204,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59144",1078167,411,10110,250,1,114,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59145",1078167,412,10110,280,1,174,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59146",1078167,413,10110,490,1,1006,10,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59147",1078167,414,10110,360,1,392,4,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59148",1078167,415,10110,200,1,62,2,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59149",1078167,416,10110,290,2,192,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59150",1078167,417,10110,270,2,160,3,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59151",1078167,418,10110,500,2,1252,10,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59152",1078167,419,10110,430,2,760,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59153",1078167,420,10110,490,2,1132,6,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59154",1078167,421,10110,410,2,558,5,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59155",1078167,422,10110,360,2,418,4,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59156",1078167,423,10110,520,2,1426,9,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
"59157",1078167,424,10110,610,2,1938,14,NA,NA,2,1,4,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,NA,NA,NA,NA,NA
